"ASSET TYPE","ASSET CODE","ENERGY TYPE",YEAR,month,consumption,cost,co2
"Enterprise Unit",4774,ELECTRICITY,2012,11,31.48,11.383411,17.44
"Enterprise Unit",4774,ELECTRICITY,2012,12,31.22,11.383411,17.3
"Enterprise Unit",4774,ELECTRICITY,2011,1,4006.49,290.260299,2074.3
"Enterprise Unit",4774,ELECTRICITY,2011,2,1826.92,290.260299,945.86
"Enterprise Unit",4774,ELECTRICITY,2011,3,974.38,290.260299,504.47
"Enterprise Unit",4774,ELECTRICITY,2011,4,783.95,290.260299,405.88
"Enterprise Unit",4774,ELECTRICITY,2011,5,546,290.260299,282.68
"Enterprise Unit",4774,ELECTRICITY,2011,6,347.1,290.260299,179.71
"Enterprise Unit",4774,ELECTRICITY,2011,7,31.42,290.260299,16.27
"Enterprise Unit",4774,ELECTRICITY,2011,8,33.71,290.260299,17.45
"Enterprise Unit",4774,ELECTRICITY,2011,9,35.04,290.260299,18.14
"Enterprise Unit",4774,ELECTRICITY,2011,10,35.65,290.260299,18.46
"Enterprise Unit",4774,ELECTRICITY,2011,11,40.36,290.260299,20.89
"Enterprise Unit",4774,ELECTRICITY,2011,12,34,290.260299,17.6
"Enterprise Unit",4774,ELECTRICITY,2010,1,29.86,278.876887,16.67
"Enterprise Unit",4774,ELECTRICITY,2010,2,343.13,278.876887,191.61
"Enterprise Unit",4774,ELECTRICITY,2010,3,500.21,278.876887,279.33
"Enterprise Unit",4774,ELECTRICITY,2010,4,531.14,278.876887,296.6
"Enterprise Unit",4774,ELECTRICITY,2010,5,665.69,278.876887,371.74
"Enterprise Unit",4774,ELECTRICITY,2010,6,163.21,278.876887,91.14
"Enterprise Unit",4774,ELECTRICITY,2010,7,167.78,278.876887,93.69
"Enterprise Unit",4774,ELECTRICITY,2010,8,588.81,278.876887,328.81
"Enterprise Unit",4774,ELECTRICITY,2010,9,928.17,278.876887,518.31
"Enterprise Unit",4774,ELECTRICITY,2010,10,963.95,278.876887,538.29
"Enterprise Unit",4774,ELECTRICITY,2010,11,1069.31,278.876887,597.13
"Enterprise Unit",4774,ELECTRICITY,2010,12,2402.75,278.876887,1341.76
"Enterprise Unit",4774,ELECTRICITY,2009,1,16.2,55.114405,8.99
"Enterprise Unit",4774,ELECTRICITY,2009,2,15.45,55.114405,8.58
"Enterprise Unit",4774,ELECTRICITY,2009,3,17.35,55.114405,9.63
"Enterprise Unit",4774,ELECTRICITY,2009,4,35,55.114405,19.43
"Enterprise Unit",4774,ELECTRICITY,2009,5,34.33,55.114405,19.06
"Enterprise Unit",4774,ELECTRICITY,2009,6,31.9,55.114405,17.71
"Enterprise Unit",4774,ELECTRICITY,2009,7,33.49,55.114405,18.6
"Enterprise Unit",4774,ELECTRICITY,2009,8,32.98,55.114405,18.31
"Enterprise Unit",4774,ELECTRICITY,2009,9,35.31,55.114405,19.6
"Enterprise Unit",4774,ELECTRICITY,2009,10,381.35,55.114405,211.75
"Enterprise Unit",4774,ELECTRICITY,2009,11,731.24,55.114405,406.03
"Enterprise Unit",4774,ELECTRICITY,2009,12,286.41,55.114405,159.03
"Enterprise Unit",4775,ELECTRICITY,2023,1,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,2,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,3,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,4,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,5,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,6,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,7,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,8,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,9,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,10,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,11,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2023,12,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,1,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,2,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,3,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,4,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,5,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,6,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,7,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,8,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,9,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,10,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,11,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2022,12,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,1,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,2,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,3,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,4,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,5,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,6,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,7,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,8,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,9,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,10,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,11,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2021,12,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,1,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,2,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,3,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,4,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,5,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,6,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,7,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,8,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,9,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,10,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,11,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2020,12,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,1,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,2,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,3,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,4,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,5,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,6,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,7,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,8,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,9,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,10,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,11,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2019,12,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,1,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,2,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,3,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,4,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,5,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,6,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,7,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,8,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,9,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,10,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,11,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2018,12,0,0,0
"Enterprise Unit",4775,ELECTRICITY,2017,1,205.25,88.530226,90.23
"Enterprise Unit",4775,ELECTRICITY,2017,2,187.8,88.530226,82.56
"Enterprise Unit",4775,ELECTRICITY,2017,3,347.08,88.530226,152.59
"Enterprise Unit",4775,ELECTRICITY,2017,4,493.61,88.530226,217.01
"Enterprise Unit",4775,ELECTRICITY,2017,5,365.07,88.530226,160.49
"Enterprise Unit",4775,ELECTRICITY,2017,6,109.63,88.530226,48.2
"Enterprise Unit",4775,ELECTRICITY,2017,7,121.07,88.530226,53.23
"Enterprise Unit",4775,ELECTRICITY,2017,8,143.9,88.530226,63.26
"Enterprise Unit",4775,ELECTRICITY,2017,9,151.58,88.530226,66.64
"Enterprise Unit",4775,ELECTRICITY,2017,10,164.18,88.530226,72.18
"Enterprise Unit",4775,ELECTRICITY,2017,11,184.63,88.530226,81.17
"Enterprise Unit",4775,ELECTRICITY,2017,12,178.2,88.530226,78.34
"Enterprise Unit",4775,ELECTRICITY,2016,1,1308.17,552.412585,633.79
"Enterprise Unit",4775,ELECTRICITY,2016,2,1204.08,552.412585,583.36
"Enterprise Unit",4775,ELECTRICITY,2016,3,1278.26,552.412585,619.3
"Enterprise Unit",4775,ELECTRICITY,2016,4,1178.73,552.412585,571.08
"Enterprise Unit",4775,ELECTRICITY,2016,5,1337.31,552.412585,647.91
"Enterprise Unit",4775,ELECTRICITY,2016,6,1498.66,552.412585,726.08
"Enterprise Unit",4775,ELECTRICITY,2016,7,1434.01,552.412585,694.76
"Enterprise Unit",4775,ELECTRICITY,2016,8,1329.76,552.412585,644.25
"Enterprise Unit",4775,ELECTRICITY,2016,9,1360.03,552.412585,658.91
"Enterprise Unit",4775,ELECTRICITY,2016,10,1412.74,552.412585,684.45
"Enterprise Unit",4775,ELECTRICITY,2016,11,1629.83,552.412585,789.63
"Enterprise Unit",4775,ELECTRICITY,2016,12,1576.43,552.412585,763.76
"Enterprise Unit",4775,ELECTRICITY,2015,1,54.33,464.817067,26.68
"Enterprise Unit",4775,ELECTRICITY,2015,2,106.28,464.817067,52.19
"Enterprise Unit",4775,ELECTRICITY,2015,3,1083.31,464.817067,532.02
"Enterprise Unit",4775,ELECTRICITY,2015,4,2085.81,464.817067,1024.36
"Enterprise Unit",4775,ELECTRICITY,2015,5,1739.65,464.817067,854.36
"Enterprise Unit",4775,ELECTRICITY,2015,6,1153.19,464.817067,566.34
"Enterprise Unit",4775,ELECTRICITY,2015,7,1185.41,464.817067,582.16
"Enterprise Unit",4775,ELECTRICITY,2015,8,1115.4,464.817067,547.78
"Enterprise Unit",4775,ELECTRICITY,2015,9,1227.62,464.817067,602.89
"Enterprise Unit",4775,ELECTRICITY,2015,10,1449.33,464.817067,711.78
"Enterprise Unit",4775,ELECTRICITY,2015,11,1447.48,464.817067,710.87
"Enterprise Unit",4775,ELECTRICITY,2015,12,1276.19,464.817067,626.75
"Enterprise Unit",4775,ELECTRICITY,2014,1,230.14,102.050781,117.08
"Enterprise Unit",4775,ELECTRICITY,2014,2,201.67,102.050781,102.59
"Enterprise Unit",4775,ELECTRICITY,2014,3,358.93,102.050781,182.6
"Enterprise Unit",4775,ELECTRICITY,2014,4,521.48,102.050781,265.29
"Enterprise Unit",4775,ELECTRICITY,2014,5,447.46,102.050781,227.63
"Enterprise Unit",4775,ELECTRICITY,2014,6,204.06,102.050781,103.81
"Enterprise Unit",4775,ELECTRICITY,2014,7,212.61,102.050781,108.16
"Enterprise Unit",4775,ELECTRICITY,2014,8,200.12,102.050781,101.81
"Enterprise Unit",4775,ELECTRICITY,2014,9,201.54,102.050781,102.53
"Enterprise Unit",4775,ELECTRICITY,2014,10,224.56,102.050781,114.24
"Enterprise Unit",4775,ELECTRICITY,2014,11,167.71,102.050781,85.32
"Enterprise Unit",4775,ELECTRICITY,2014,12,86.74,102.050781,44.13
"Enterprise Unit",4775,ELECTRICITY,2013,1,281.21,81.720208,146.28
"Enterprise Unit",4775,ELECTRICITY,2013,2,202.69,81.720208,105.44
"Enterprise Unit",4775,ELECTRICITY,2013,3,215.07,81.720208,111.87
"Enterprise Unit",4775,ELECTRICITY,2013,4,197.99,81.720208,102.99
"Enterprise Unit",4775,ELECTRICITY,2013,5,194.11,81.720208,100.97
"Enterprise Unit",4775,ELECTRICITY,2013,6,178.56,81.720208,92.88
"Enterprise Unit",4775,ELECTRICITY,2013,7,186.43,81.720208,96.98
"Enterprise Unit",4775,ELECTRICITY,2013,8,177.18,81.720208,92.17
"Enterprise Unit",4775,ELECTRICITY,2013,9,176.76,81.720208,91.95
"Enterprise Unit",4775,ELECTRICITY,2013,10,197.51,81.720208,102.74
"Enterprise Unit",4775,ELECTRICITY,2013,11,208.41,81.720208,108.41
"Enterprise Unit",4775,ELECTRICITY,2013,12,232.09,81.720208,120.73
"Enterprise Unit",4775,ELECTRICITY,2012,1,1.47,16.791366,0.82
"Enterprise Unit",4775,ELECTRICITY,2012,2,1,16.791366,0.55
"Enterprise Unit",4775,ELECTRICITY,2012,3,0.77,16.791366,0.43
"Enterprise Unit",4775,ELECTRICITY,2012,4,0.48,16.791366,0.26
"Enterprise Unit",4775,ELECTRICITY,2012,5,0.73,16.791366,0.4
"Enterprise Unit",4775,ELECTRICITY,2012,6,1,16.791366,0.55
"Enterprise Unit",4775,ELECTRICITY,2012,7,1.03,16.791366,0.57
"Enterprise Unit",4775,ELECTRICITY,2012,8,1.07,16.791366,0.59
"Enterprise Unit",4775,ELECTRICITY,2012,9,0.46,16.791366,0.25
"Enterprise Unit",4775,ELECTRICITY,2012,10,0.69,16.791366,0.38
"Enterprise Unit",4775,ELECTRICITY,2012,11,172.36,16.791366,95.52
"Enterprise Unit",4775,ELECTRICITY,2012,12,321.95,16.791366,178.43
"Enterprise Unit",4775,ELECTRICITY,2011,1,1,14.554743,0.52
"Enterprise Unit",4775,ELECTRICITY,2011,2,0,14.554743,0
"Enterprise Unit",4775,ELECTRICITY,2011,3,99.15,14.554743,51.33
"Enterprise Unit",4775,ELECTRICITY,2011,4,214.98,14.554743,111.3
"Enterprise Unit",4775,ELECTRICITY,2011,5,116.93,14.554743,60.54
"Enterprise Unit",4775,ELECTRICITY,2011,6,1.98,14.554743,1.03
"Enterprise Unit",4775,ELECTRICITY,2011,7,-1.28,14.554743,-0.66
"Enterprise Unit",4775,ELECTRICITY,2011,8,-1.31,14.554743,-0.68
"Enterprise Unit",4775,ELECTRICITY,2011,9,2.56,14.554743,1.32
"Enterprise Unit",4775,ELECTRICITY,2011,10,0.54,14.554743,0.28
"Enterprise Unit",4775,ELECTRICITY,2011,11,1.46,14.554743,0.76
"Enterprise Unit",4775,ELECTRICITY,2011,12,0,14.554743,0
"Enterprise Unit",4775,ELECTRICITY,2010,1,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,2,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,3,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,4,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,5,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,6,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,7,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,8,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,9,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,10,0,0.13353,0
"Enterprise Unit",4775,ELECTRICITY,2010,11,1.35,0.13353,0.75
"Enterprise Unit",4775,ELECTRICITY,2010,12,2.65,0.13353,1.48
"Enterprise Unit",4775,ELECTRICITY,2009,1,5.77,0.467354,3.21
"Enterprise Unit",4775,ELECTRICITY,2009,2,1.44,0.467354,0.8
"Enterprise Unit",4775,ELECTRICITY,2009,3,1.49,0.467354,0.83
"Enterprise Unit",4775,ELECTRICITY,2009,4,1.3,0.467354,0.72
"Enterprise Unit",4775,ELECTRICITY,2009,5,1.69,0.467354,0.94
"Enterprise Unit",4775,ELECTRICITY,2009,6,1.55,0.467354,0.86
"Enterprise Unit",4775,ELECTRICITY,2009,7,0.76,0.467354,0.42
"Enterprise Unit",4775,ELECTRICITY,2009,8,0,0.467354,0
"Enterprise Unit",4775,ELECTRICITY,2009,9,0,0.467354,0
"Enterprise Unit",4775,ELECTRICITY,2009,10,0,0.467354,0
"Enterprise Unit",4775,ELECTRICITY,2009,11,0,0.467354,0
"Enterprise Unit",4775,ELECTRICITY,2009,12,0,0.467354,0
"Enterprise Unit",4776,ELECTRICITY,2023,1,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,2,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,3,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,4,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,5,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,6,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,7,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,8,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,9,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,10,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,11,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2023,12,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,1,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,2,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,3,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,4,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,5,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,6,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,7,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,8,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,9,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,10,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,11,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2022,12,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,1,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,2,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,3,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,4,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,5,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,6,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,7,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,8,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,9,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,10,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,11,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2021,12,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,1,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,2,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,3,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,4,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,5,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,6,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,7,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,8,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,9,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,10,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,11,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2020,12,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,1,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,2,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,3,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,4,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,5,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,6,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,7,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,8,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,9,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,10,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,11,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2019,12,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,1,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,2,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,3,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,4,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,5,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,6,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,7,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,8,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,9,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,10,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,11,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2018,12,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2017,1,1999.9,948.829036,879.22
"Enterprise Unit",4776,ELECTRICITY,2017,2,2234.49,948.829036,982.35
"Enterprise Unit",4776,ELECTRICITY,2017,3,2423.21,948.829036,1065.32
"Enterprise Unit",4776,ELECTRICITY,2017,4,2046.68,948.829036,899.79
"Enterprise Unit",4776,ELECTRICITY,2017,5,2483.35,948.829036,1091.76
"Enterprise Unit",4776,ELECTRICITY,2017,6,2775.12,948.829036,1220.04
"Enterprise Unit",4776,ELECTRICITY,2017,7,2752.21,948.829036,1209.96
"Enterprise Unit",4776,ELECTRICITY,2017,8,2734.72,948.829036,1202.27
"Enterprise Unit",4776,ELECTRICITY,2017,9,2479.33,948.829036,1089.99
"Enterprise Unit",4776,ELECTRICITY,2017,10,2236.16,948.829036,983.09
"Enterprise Unit",4776,ELECTRICITY,2017,11,2275.54,948.829036,1000.4
"Enterprise Unit",4776,ELECTRICITY,2017,12,1982.3,948.829036,871.49
"Enterprise Unit",4776,ELECTRICITY,2016,1,10250.94,1253.109959,4966.43
"Enterprise Unit",4776,ELECTRICITY,2016,2,1612.14,1253.109959,781.06
"Enterprise Unit",4776,ELECTRICITY,2016,3,3473.63,1253.109959,1682.92
"Enterprise Unit",4776,ELECTRICITY,2016,4,2224.57,1253.109959,1077.77
"Enterprise Unit",4776,ELECTRICITY,2016,5,2573.44,1253.109959,1246.79
"Enterprise Unit",4776,ELECTRICITY,2016,6,2948.11,1253.109959,1428.32
"Enterprise Unit",4776,ELECTRICITY,2016,7,2760.92,1253.109959,1337.63
"Enterprise Unit",4776,ELECTRICITY,2016,8,2424.13,1253.109959,1174.46
"Enterprise Unit",4776,ELECTRICITY,2016,9,2535.11,1253.109959,1228.22
"Enterprise Unit",4776,ELECTRICITY,2016,10,2683.15,1253.109959,1299.94
"Enterprise Unit",4776,ELECTRICITY,2016,11,2421.23,1253.109959,1173.05
"Enterprise Unit",4776,ELECTRICITY,2016,12,1630.63,1253.109959,790.01
"Enterprise Unit",4776,ELECTRICITY,2015,1,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,2,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,3,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,4,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,5,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,6,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,7,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,8,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,9,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,10,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,11,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2015,12,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,1,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,2,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,3,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,4,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,5,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,6,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,7,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,8,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,9,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,10,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,11,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2014,12,0,0,0
"Enterprise Unit",4776,ELECTRICITY,2013,1,2994.44,643.713553,1557.66
"Enterprise Unit",4776,ELECTRICITY,2013,2,2607.24,643.713553,1356.25
"Enterprise Unit",4776,ELECTRICITY,2013,3,2698.11,643.713553,1403.52
"Enterprise Unit",4776,ELECTRICITY,2013,4,2494.29,643.713553,1297.49
"Enterprise Unit",4776,ELECTRICITY,2013,5,3089.9,643.713553,1607.32
"Enterprise Unit",4776,ELECTRICITY,2013,6,3574.21,643.713553,1859.25
"Enterprise Unit",4776,ELECTRICITY,2013,7,1824.8,643.713553,949.23
"Enterprise Unit",4776,ELECTRICITY,2013,8,0,643.713553,0
"Enterprise Unit",4776,ELECTRICITY,2013,9,0,643.713553,0
"Enterprise Unit",4776,ELECTRICITY,2013,10,0,643.713553,0
"Enterprise Unit",4776,ELECTRICITY,2013,11,0,643.713553,0
"Enterprise Unit",4776,ELECTRICITY,2013,12,0,643.713553,0
"Enterprise Unit",4776,ELECTRICITY,2012,1,2422.04,1043.701925,1342.34
"Enterprise Unit",4776,ELECTRICITY,2012,2,2169.62,1043.701925,1202.44
"Enterprise Unit",4776,ELECTRICITY,2012,3,2200.17,1043.701925,1219.37
"Enterprise Unit",4776,ELECTRICITY,2012,4,2087.23,1043.701925,1156.78
"Enterprise Unit",4776,ELECTRICITY,2012,5,2360.39,1043.701925,1308.17
"Enterprise Unit",4776,ELECTRICITY,2012,6,2442.04,1043.701925,1353.42
"Enterprise Unit",4776,ELECTRICITY,2012,7,2689.41,1043.701925,1490.52
"Enterprise Unit",4776,ELECTRICITY,2012,8,2870.15,1043.701925,1590.69
"Enterprise Unit",4776,ELECTRICITY,2012,9,2836.94,1043.701925,1572.28
"Enterprise Unit",4776,ELECTRICITY,2012,10,3245.45,1043.701925,1798.69
"Enterprise Unit",4776,ELECTRICITY,2012,11,3028.99,1043.701925,1678.72
"Enterprise Unit",4776,ELECTRICITY,2012,12,2912.56,1043.701925,1614.19
"Enterprise Unit",4776,ELECTRICITY,2011,1,1.42,522.835745,0.74
"Enterprise Unit",4776,ELECTRICITY,2011,2,0.98,522.835745,0.51
"Enterprise Unit",4776,ELECTRICITY,2011,3,210.29,522.835745,108.87
"Enterprise Unit",4776,ELECTRICITY,2011,4,454.65,522.835745,235.39
"Enterprise Unit",4776,ELECTRICITY,2011,5,382.81,522.835745,198.2
"Enterprise Unit",4776,ELECTRICITY,2011,6,135.4,522.835745,70.1
"Enterprise Unit",4776,ELECTRICITY,2011,7,134.91,522.835745,69.85
"Enterprise Unit",4776,ELECTRICITY,2011,8,137.89,522.835745,71.39
"Enterprise Unit",4776,ELECTRICITY,2011,9,2639.65,522.835745,1366.64
"Enterprise Unit",4776,ELECTRICITY,2011,10,5356.88,522.835745,2773.45
"Enterprise Unit",4776,ELECTRICITY,2011,11,3937.3,522.835745,2038.48
"Enterprise Unit",4776,ELECTRICITY,2011,12,2269.83,522.835745,1175.17
"Enterprise Unit",4776,ELECTRICITY,2010,1,1.47,0.333824,0.82
"Enterprise Unit",4776,ELECTRICITY,2010,2,0.98,0.333824,0.55
"Enterprise Unit",4776,ELECTRICITY,2010,3,0.8,0.333824,0.45
